num_workers,actualNworkers,sample_num,objid,clust,precision,recall,jaccard,FPR%,FNR%
30,28,0,1,0,0.9863018954800092,0.9817063855789795,0.9685015636185524,0.12703902980613205,1.8293614421020472
30,2,0,1,1,0.9808038392321535,0.18732813932172318,0.18664383561643835,0.034161755914253994,81.26718606782768
30,30,0,1,-1,0.9879805840203405,0.9794531011304614,0.9679196859903382,0.11102570672132549,2.0546898869538652
30,30,0,2,-1,0.9622613803230543,0.9840816939480402,0.9475130133024869,0.08551245919857857,1.5918306051959752
30,30,0,3,-1,0.96353591160221,0.9159663865546218,0.8852791878172589,0.043508068769117184,8.403361344537815
30,28,0,4,0,0.9569202566452796,0.9490909090909091,0.9102005231037489,0.04639684106614018,5.090909090909091
30,2,0,4,1,0.4477699530516432,0.9248484848484848,0.4320498301245753,1.2385653175386642,7.515151515151515
30,30,0,4,-1,0.9500454132606722,0.9509090909090909,0.9056277056277057,0.054294175715695954,4.909090909090909
30,30,0,5,-1,0.9639711769415532,0.892072116571993,0.8632887189292543,0.044532262799726864,10.79278834280069
30,30,0,6,-1,0.9220389805097451,0.8798283261802575,0.8189081225033289,0.016965686898248292,12.017167381974248
30,22,0,7,0,0.8860085227272727,0.5550611790878754,0.5180647840531561,0.10604383806015757,44.493882091212456
30,8,0,7,1,0.9360986547085202,0.92880978865406,0.8734309623430963,0.09415107117490626,7.119021134593993
30,30,0,7,-1,0.8810188415910677,0.5617352614015573,0.522125723738627,0.11265093077418607,43.82647385984427
30,18,0,8,0,0.9528656246213498,0.9166213380993085,0.8768630366102955,0.41368015824063636,8.337866190069159
30,7,0,8,1,0.9694256259204713,0.6393659180977543,0.6267281105990783,0.18397600867771233,36.06340819022457
30,5,0,8,2,0.7717305784558547,0.876524982516124,0.6960599796365432,2.365456466100914,12.347501748387598
30,30,0,8,-1,0.9616848621742586,0.8932706504001865,0.8625722218053575,0.32470524845623217,10.672934959981351
30,30,0,11,-1,0.8869883934025656,0.8985148514851485,0.8062187673514714,0.06041329223052406,10.14851485148515
30,30,0,13,-1,0.9638125722414866,0.9615896389603478,0.928082191780822,0.13723711673921912,3.8410361039652265
30,30,0,14,-1,0.9446474944695585,0.9888245658192801,0.9346688237533308,0.40057772286703675,1.1175434180719859
30,28,0,15,0,0.8568935427574171,0.9665354330708661,0.8322033898305085,0.02673692173255253,3.346456692913386
30,2,0,15,1,0.0,0.0,0.0,6.183402240684465,100.0
30,30,0,15,-1,0.8654867256637168,0.9625984251968503,0.8373287671232876,0.02478056160578039,3.740157480314961
30,30,0,16,-1,0.9634011673765578,0.9823065787357246,0.9469685222515118,0.07708076535884087,1.7693421264275373
30,30,0,17,-1,0.8873692679002414,0.9480017189514396,0.8461833525124665,0.15120994961468465,5.199828104856038
30,28,0,18,0,0.9936039498415014,0.9684996308550491,0.9624989809505693,0.15106440776789087,3.150036914495092
30,2,0,18,1,1.0,0.49689644800525007,0.49689644800525007,0.0,50.310355199475
30,30,0,18,-1,0.9943068120966151,0.9646714609936835,0.9593723655943219,0.13383776477681558,3.532853900631648
30,30,0,19,-1,0.9579776756401839,0.8927187436263512,0.8590775269872424,0.10514959172385088,10.728125637364878
30,8,0,20,1,0.9906163835275282,0.9500554465580483,0.9415817728367925,0.12861618735294478,4.994455344195172
30,11,0,20,2,0.9099581387860248,0.9642156444596093,0.8802320601175875,1.3635754080973337,3.5784355540390687
30,6,0,20,3,1.0,0.6260342915635929,0.6260342915635929,0.0,37.39657084364071
30,5,0,20,4,0.0,0.0,0.0,21.616053250758895,100.0
30,30,0,20,-1,0.9955708216577782,0.9395206005288749,0.9356099218484539,0.05973642824923501,6.047939947112514
30,28,0,21,0,0.9917924278527932,0.940733299849322,0.9334662347371044,0.01689207598164758,5.926670015067805
30,2,0,21,1,1.0,0.04218985434455048,0.04218985434455048,0.0,95.78101456554495
30,30,0,21,-1,0.9919828968466061,0.9321948769462581,0.9252243270189432,0.016347170304820236,6.780512305374184
30,27,0,22,0,0.8575342465753425,0.992862807295797,0.852280462899932,0.11168444847749397,0.7137192704203014
30,3,0,22,1,0.0,0.0,0.0,2.642303706527634,100.0
30,30,0,22,-1,0.8773784355179705,0.9873116574147502,0.867595818815331,0.09342833670713438,1.26883425852498
30,30,0,23,-1,0.9574871217952513,0.9654328358208956,0.9257499427524617,0.1827669593992618,3.4567164179104477
30,30,0,24,-1,0.9736569176519394,0.9886267902274642,0.9628717948717949,0.031369488109234976,1.1373209772535804
30,16,0,25,0,0.9829706968465237,0.8038235933087117,0.7927835272438988,0.17630717605963087,19.61764066912883
30,14,0,25,1,0.9785034678996977,0.9562676515316099,0.9365916973423836,0.2659735401710812,4.373234846839018
30,30,0,25,-1,0.9703657971909245,0.8195090158592222,0.79949980924929,0.316857826553346,18.049098414077775
30,29,0,26,0,0.9838091640131685,0.9785281013473617,0.9630197052142215,0.07673203383371145,2.147189865263836
30,1,0,26,1,0.6628295722209558,0.9365505394814536,0.6343440954043048,2.269989334247297,6.3449460518546354
30,30,0,26,-1,0.9844864864864865,0.9776692254012561,0.9628356946500317,0.07340697903425063,2.2330774598743894
30,28,0,27,0,0.9693379315054461,0.9867570385818561,0.9568895779964945,0.23580075099125594,1.3242961418143901
30,30,0,27,-1,0.9710413449991422,0.983698296836983,0.9556628621597892,0.22162119580915368,1.6301703163017032
30,28,0,28,0,0.9062348960850652,0.9350066489361702,0.8525310700212185,0.3960692508710802,6.499335106382979
30,2,0,28,1,0.23742999048927402,0.9336768617021277,0.2334919876124956,12.277125979965158,6.632313829787234
