num_workers,actualNworkers,sample_num,objid,clust,precision,recall,jaccard,FPR%,FNR%
5,5,2,41,-1,0.7477203647416414,0.8424657534246576,0.656,0.06087364684483821,15.753424657534246
5,5,2,9,-1,0.9673679690854444,0.9598466290339759,0.9297431135871247,0.10185926668029258,4.015337096602408
5,5,2,10,0,0.9797846889952153,0.9711304760211038,0.9520543964665543,0.11616277910857097,2.8869523978896203
5,0,2,10,1,-1,0.0,0.0,0.0,100.0
5,5,2,10,-1,0.9797846889952153,0.9711304760211038,0.9520543964665543,0.11616277910857097,2.8869523978896203
5,5,2,12,-1,0.8670326318999695,0.9457751164337991,0.825973271353864,0.14302866478148762,5.422488356620094
5,4,3,1,0,0.977787155681731,0.973380690498014,0.9523222359227291,0.2060380903578444,2.661930950198595
5,1,3,1,1,0.9131693198263386,0.19278948976474183,0.18931893189318932,0.17080877957126997,80.72105102352582
5,5,3,1,-1,0.9719971083970628,0.9756721662083715,0.9489970282317979,0.26190679534261396,2.4327833791628475
5,5,3,2,-1,0.9597608980901006,0.988586874906142,0.9492429704397981,0.09183439197979643,1.1413125093857936
5,5,3,3,-1,0.9354585837470604,0.9401260504201681,0.8828606658446363,0.0814128256513026,5.987394957983193
5,5,3,4,0,0.9488428745432399,0.9442424242424242,0.8985005767012687,0.055281342546890426,5.575757575757575
5,0,3,4,1,-1,0.0,0.0,0.0,100.0
5,5,3,4,-1,0.9488428745432399,0.9442424242424242,0.8985005767012687,0.055281342546890426,5.575757575757575
5,5,3,5,-1,0.9561170212765957,0.8878735490244505,0.8531086853345989,0.054428321199666174,11.212645097554951
5,5,3,6,-1,0.922272047832586,0.882689556509299,0.8215712383488681,0.016965686898248292,11.731044349070102
5,1,3,7,0,0.828002842928216,0.5183537263626251,0.46796545491062463,0.1598916436794899,48.16462736373748
5,4,3,7,1,0.9169349645846748,0.9503893214682981,0.8750512085210979,0.12784724401645167,4.961067853170189
5,5,3,7,-1,0.8958116274223796,0.9563959955506118,0.8606606606606607,0.16517731785071274,4.360400444938821
5,3,3,8,0,0.924166339741075,0.9152614810785609,0.8513244913447291,0.685213149853599,8.473851892143912
5,0,3,8,1,-1,0.0,0.0,0.0,100.0
5,2,3,8,2,0.7445675229790243,0.6137228999922294,0.5069807747857624,1.9209363988911814,38.62771000077706
5,5,3,8,-1,0.9493886144627095,0.9110264977853757,0.868830591373944,0.4431021403605788,8.897350221462428
5,5,3,11,-1,0.8405390230207749,0.9263613861386139,0.7878947368421053,0.09274256753226397,7.3638613861386135
5,5,3,13,-1,0.9450694322376516,0.9538720837399095,0.9037653387123886,0.21074495813762154,4.612791626009048
5,5,3,14,-1,0.9474658869395711,0.9787062673043041,0.9283292746979898,0.37517183775036106,2.129373269569595
5,5,3,15,0,0.8848368522072937,0.90748031496063,0.8116197183098591,0.019563601267721362,9.251968503937007
5,0,3,15,1,-1,0.0,0.0,0.0,100.0
5,5,3,15,-1,0.8848368522072937,0.90748031496063,0.8116197183098591,0.019563601267721362,9.251968503937007
5,5,3,16,-1,0.9578490624515729,0.9942094257680554,0.9525350593311759,0.0903705524896755,0.5790574231944668
5,5,3,17,-1,0.8506891271056661,0.9548775247099269,0.8178137651821862,0.21061385839188218,4.512247529007306
5,5,3,18,0,0.9879012970934976,0.9600776571600449,0.9489202994513661,0.28490217254470646,3.9922342839955154
5,0,3,18,1,-1,0.0,0.0,0.0,100.0
5,5,3,18,-1,0.9879012970934976,0.9600776571600449,0.9489202994513661,0.28490217254470646,3.9922342839955154
5,5,3,19,-1,0.9471328075037305,0.906179889863349,0.8625509609784507,0.1358182226433074,9.382011013665103
5,1,3,20,1,0.9896654881697036,0.9312462680201313,0.9222776041226662,0.13897862898801613,6.875373197986863
5,1,3,20,2,0.8942546890424482,0.9659216923995564,0.8669039963252182,1.6323893352188912,3.4078307600443574
5,1,3,20,3,0.9988735754041876,0.642966817367568,0.6425009589566552,0.01036244163507138,35.7033182632432
5,2,3,20,4,0.0,0.0,0.0,19.954405256805686,100.0
5,5,3,20,-1,0.9997979525862069,0.6331570417128721,0.6330760373576698,0.0018286661708949493,36.684295828712784
5,5,3,21,0,0.992065591113462,0.9419889502762431,0.9349451645064806,0.016347170304820236,5.801104972375691
5,0,3,21,1,-1,0.0,0.0,0.0,100.0
5,5,3,21,-1,0.992065591113462,0.9419889502762431,0.9349451645064806,0.016347170304820236,5.801104972375691
5,5,3,22,0,0.8526603001364257,0.9912767644726408,0.8463100880162492,0.11598000418816681,0.8723235527359239
5,0,3,22,1,-1,0.0,0.0,0.0,100.0
5,5,3,22,-1,0.8526603001364257,0.9912767644726408,0.8463100880162492,0.11598000418816681,0.8723235527359239
5,5,3,23,-1,0.9626392961876833,0.9798805970149254,0.9439811353309944,0.1621484026982309,2.011940298507463
5,5,3,24,-1,0.9761703922395614,0.9749368155012637,0.9522731948158815,0.027911434301917736,2.506318449873631
5,2,3,25,0,0.9668577522996934,0.7877905713665001,0.7670763437903243,0.341887394449487,21.22094286334999
5,3,3,25,1,0.9409640314802831,0.9792526613078427,0.9225715338327398,0.7778419561569987,2.074733869215729
5,5,3,25,-1,0.9529986233006367,0.9624809906582663,0.9188634242455668,0.600984679704046,3.7519009341733653
5,5,3,26,0,0.9753694581280788,0.9672016748080949,0.944141689373297,0.11637691798112902,3.279832519190509
5,0,3,26,1,-1,0.0,0.0,0.0,100.0
5,5,3,26,-1,0.9753694581280788,0.9672016748080949,0.944141689373297,0.11637691798112902,3.279832519190509
5,5,3,27,0,0.9570773811515172,0.9943691345151199,0.9519182777093801,0.3368957277525405,0.5630865484880083
5,5,3,27,-1,0.9570773811515172,0.9943691345151199,0.9519182777093801,0.3368957277525405,0.5630865484880083
5,5,3,28,0,0.9170024174053183,0.6620678191489362,0.6246373402336705,0.24533155487804878,33.79321808510639
5,0,3,28,1,-1,0.0,0.0,0.0,100.0
5,5,3,28,-1,0.9170024174053183,0.6620678191489362,0.6246373402336705,0.24533155487804878,33.79321808510639
5,4,3,29,0,0.9125053964599222,0.9188523402405449,0.8444533226794513,0.20333156087071388,8.114765975945515
5,1,3,29,1,0.7467680608365019,0.996087523547312,0.7445840554592721,0.7795491256408456,0.3912476452688016
5,0,3,29,2,-1,0.0,0.0,0.0,100.0
5,5,3,29,-1,0.8783082856762867,0.9569627590204318,0.8449334698055271,0.3060006220340513,4.3037240979568185
