sample,objid,clust,algo,p,r,j,fpr,fnr
5workers_rand2,12,-1,basic,0.8670326319,0.945775116434,0.825973271354,0.143028664781,5.42248835662
5workers_rand2,12,-1,worker_fraction,0.8670326319,0.945775116434,0.825973271354,0.143028664781,5.42248835662
5workers_rand2,12,-1,ground_truth,0.988724453841,0.933466400532,0.923633969717,0.0104975166812,6.65335994677
5workers_rand2,12,-1,isoGTLSA,0.00943848046003,0.96373918829,0.00943512981853,99.7388742726,3.62608117099
5workers_rand2,12,-1,GTLSA,0.871223680195,0.949767132402,0.83284714119,0.138436001233,5.02328675981
5workers_rand2,12,-1,isoGT,0.822392725206,0.962741184298,0.797025612779,0.20502962268,3.72588157019
5workers_rand2,12,-1,GT,0.822392725206,0.962741184298,0.797025612779,0.20502962268,3.72588157019
5workers_rand2,13,-1,isobasic,0.965353199892,0.954049498802,0.922463333047,0.130156086146,4.59505011976
5workers_rand2,13,-1,basic,0.963781792037,0.951299565333,0.918465227818,0.135888349007,4.87004346669
5workers_rand2,13,-1,worker_fraction,0.963781792037,0.951299565333,0.918465227818,0.135888349007,4.87004346669
5workers_rand2,13,-1,ground_truth,0.97779957204,0.972855495432,0.951831279292,0.083960791322,2.71445045684
5workers_rand2,13,-1,isoGTLSA,0.965353199892,0.954049498802,0.922463333047,0.130156086146,4.59505011976
5workers_rand2,13,-1,GTLSA,0.965353199892,0.954049498802,0.922463333047,0.130156086146,4.59505011976
5workers_rand2,13,-1,isoGT,0.956418173798,0.961678346492,0.921305345458,0.166572814912,3.83216535084
5workers_rand2,13,-1,GT,0.956418173798,0.961678346492,0.921305345458,0.166572814912,3.83216535084
5workers_rand2,14,-1,isobasic,0.902450236749,0.988220488296,0.892845772502,0.738510797501,1.1779511704
5workers_rand2,14,-1,basic,0.912633476633,0.99385854518,0.907515513675,0.657768806445,0.614145482004
5workers_rand2,14,-1,worker_fraction,0.912633476633,0.99385854518,0.907515513675,0.657768806445,0.614145482004
5workers_rand2,14,-1,ground_truth,0.961988161049,0.989881701485,0.952620870071,0.270416064872,1.0118298515
5workers_rand2,14,-1,isoGTLSA,0.902450236749,0.988220488296,0.892845772502,0.738510797501,1.1779511704
5workers_rand2,14,-1,GTLSA,0.902450236749,0.988220488296,0.892845772502,0.738510797501,1.1779511704
5workers_rand2,14,-1,isoGT,0.883331104275,0.997432670526,0.881327284049,0.910783580142,0.256732947395
5workers_rand2,14,-1,GT,0.883331104275,0.997432670526,0.881327284049,0.910783580142,0.256732947395
5workers_rand2,15,-1,isobasic,0.83277027027,0.970472440945,0.812191103789,0.0322799420917,2.95275590551
5workers_rand2,15,-1,basic,0.861888111888,0.970472440945,0.839863713799,0.0257587416692,2.95275590551
5workers_rand2,15,-1,worker_fraction,0.861888111888,0.970472440945,0.839863713799,0.0257587416692,2.95275590551
5workers_rand2,15,-1,ground_truth,0.921787709497,0.974409448819,0.9,0.0136945208874,2.55905511811
5workers_rand2,15,-1,isoGTLSA,0.0015993120678,0.966535433071,0.00159922351347,99.9426134363,3.34645669291
5workers_rand2,15,-1,GTLSA,0.855400696864,0.966535433071,0.830795262267,0.0270629817537,3.34645669291
5workers_rand2,15,-1,isoGT,0.797147385103,0.990157480315,0.790880503145,0.0417356827045,0.984251968504
5workers_rand2,15,-1,GT,0.797147385103,0.990157480315,0.790880503145,0.0417356827045,0.984251968504
5workers_rand2,15,0,isobasic,0.83277027027,0.970472440945,0.812191103789,0.0322799420917,2.95275590551
5workers_rand2,15,0,basic,0.861888111888,0.970472440945,0.839863713799,0.0257587416692,2.95275590551
5workers_rand2,15,0,worker_fraction,0.861888111888,0.970472440945,0.839863713799,0.0257587416692,2.95275590551
5workers_rand2,15,0,ground_truth,0.921787709497,0.974409448819,0.9,0.0136945208874,2.55905511811
5workers_rand2,15,0,isoGTLSA,0.0015993120678,0.966535433071,0.00159922351347,99.9426134363,3.34645669291
5workers_rand2,15,0,GTLSA,0.855400696864,0.966535433071,0.830795262267,0.0270629817537,3.34645669291
5workers_rand2,15,0,isoGT,0.797147385103,0.990157480315,0.790880503145,0.0417356827045,0.984251968504
5workers_rand2,15,0,GT,0.797147385103,0.990157480315,0.790880503145,0.0417356827045,0.984251968504
5workers_rand2,16,-1,isobasic,0.950799507995,0.994691973621,0.945999694049,0.106318297047,0.530802637928
5workers_rand2,16,-1,basic,0.956786271451,0.986488660125,0.944410224823,0.092031775881,1.35113398745
5workers_rand2,16,-1,worker_fraction,0.956786271451,0.986488660125,0.944410224823,0.092031775881,1.35113398745
5workers_rand2,16,-1,ground_truth,0.97679191664,0.995174521473,0.972187303583,0.0488399677058,0.482547852662
5workers_rand2,16,-1,isoGTLSA,0.950799507995,0.994691973621,0.945999694049,0.106318297047,0.530802637928
5workers_rand2,16,-1,GTLSA,0.955397243302,0.992279234357,0.948347425058,0.095686467342,0.772076564259
5workers_rand2,16,-1,isoGT,0.941400304414,0.994852822905,0.936837322024,0.127914201134,0.514717709506
5workers_rand2,16,-1,GT,0.941400304414,0.994852822905,0.936837322024,0.127914201134,0.514717709506
5workers_rand2,17,-1,isobasic,0.86057319907,0.95487752471,0.826944547823,0.194412792362,4.51224752901
5workers_rand2,17,-1,basic,0.878009630819,0.940266437473,0.831622957051,0.164170802439,5.97335625269
5workers_rand2,17,-1,worker_fraction,0.878009630819,0.940266437473,0.831622957051,0.164170802439,5.97335625269
5workers_rand2,17,-1,ground_truth,0.927796327212,0.95530726257,0.8892,0.0934261474405,4.46927374302
5workers_rand2,17,-1,isoGTLSA,0.0123633489455,0.994843145681,0.0123625566728,99.8698514362,0.515685431887
5workers_rand2,17,-1,GTLSA,0.865559509688,0.940696175333,0.82077240345,0.183612081675,5.9303824667
5workers_rand2,17,-1,isoGT,0.821123094087,0.948861194671,0.786324786325,0.259757092017,5.11388053287
5workers_rand2,17,-1,GT,0.821123094087,0.948861194671,0.786324786325,0.259757092017,5.11388053287
5workers_rand2,18,-1,isobasic,0.993390357698,0.978097399579,0.971773207639,0.157690039688,2.19026004211
5workers_rand2,18,-1,basic,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,-1,worker_fraction,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,-1,ground_truth,0.995047052997,0.988816275191,0.983973225218,0.119261374554,1.11837248093
5workers_rand2,18,-1,isoGTLSA,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,-1,GTLSA,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,-1,isoGT,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,-1,GT,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,0,isobasic,0.993390357698,0.978097399579,0.971773207639,0.157690039688,2.19026004211
5workers_rand2,18,0,basic,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,0,worker_fraction,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,0,ground_truth,0.995047052997,0.988816275191,0.983973225218,0.119261374554,1.11837248093
5workers_rand2,18,0,isoGTLSA,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,0,GTLSA,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,0,isoGT,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,18,0,GT,0.994669717858,0.974597358563,0.969533757685,0.126549569665,2.54026414372
5workers_rand2,19,-1,isobasic,0.944260119443,0.87069141342,0.828128031038,0.138008839138,12.930858658
5workers_rand2,19,-1,basic,0.945652173913,0.869467672853,0.828088578089,0.134175260273,13.0532327147
5workers_rand2,19,-1,worker_fraction,0.945652173913,0.869467672853,0.828088578089,0.134175260273,13.0532327147
5workers_rand2,19,-1,ground_truth,0.983225806452,0.932490312054,0.917887974302,0.0427170216378,6.75096879462
5workers_rand2,19,-1,isoGTLSA,0.941993824438,0.871099326943,0.826751838947,0.144033034497,12.8900673057
5workers_rand2,19,-1,GTLSA,0.949786084215,0.860289618601,0.822863831448,0.122126869554,13.9710381399
5workers_rand2,19,-1,isoGT,0.93034929931,0.907199673669,0.849503437739,0.182368823146,9.28003263308
5workers_rand2,19,-1,GT,0.93034929931,0.907199673669,0.849503437739,0.182368823146,9.28003263308
5workers_rand2,20,-1,isobasic,0.976808704322,0.961102106969,0.939660564614,0.32611213381,3.88978930308
5workers_rand2,20,-1,basic,0.985055468965,0.91648895334,0.903920578832,0.198715057237,8.35110466604
5workers_rand2,20,-1,worker_fraction,0.976808704322,0.961102106969,0.939660564614,0.32611213381,3.88978930308
5workers_rand2,20,-1,ground_truth,0.987055297337,0.969163183485,0.956999663073,0.181647506309,3.08368165145
5workers_rand2,20,-1,isoGTLSA,0.995152419129,0.910603087947,0.906581740977,0.063393760591,8.93969120532
5workers_rand2,20,-1,GTLSA,0.995152419129,0.910603087947,0.906581740977,0.063393760591,8.93969120532
5workers_rand2,20,-1,isoGT,0.995152419129,0.910603087947,0.906581740977,0.063393760591,8.93969120532
5workers_rand2,20,-1,GT,0.995152419129,0.910603087947,0.906581740977,0.063393760591,8.93969120532
5workers_rand2,20,1,isobasic,0.119982803558,0.95227330888,0.119265613983,99.8195716045,4.772669112
5workers_rand2,20,1,basic,0.978882833787,0.919346583639,0.901467943624,0.283443256489,8.0653416361
5workers_rand2,20,1,worker_fraction,0.967527202902,0.967073274759,0.936671210807,0.463871652017,3.2926725241
5workers_rand2,20,1,ground_truth,0.9866695709,0.966006994797,0.953561805322,0.186523949431,3.39930052034
5workers_rand2,20,1,isoGTLSA,0.125045333333,1.0,0.125045333333,100.0,0.0
5workers_rand2,20,1,GTLSA,0.978882833787,0.919346583639,0.901467943624,0.283443256489,8.0653416361
5workers_rand2,20,1,isoGT,0.994670991659,0.915507975774,0.911039429566,0.0700988698843,8.44920242259
5workers_rand2,20,1,GT,0.994670991659,0.915507975774,0.911039429566,0.0700988698843,8.44920242259
5workers_rand2,21,-1,isobasic,0.961508452536,0.928427925665,0.895157384988,0.0806460401704,7.15720743345
5workers_rand2,21,-1,basic,0.962008847255,0.928427925665,0.895591085271,0.0795562288168,7.15720743345
5workers_rand2,21,-1,worker_fraction,0.962008847255,0.928427925665,0.895591085271,0.0795562288168,7.15720743345
5workers_rand2,21,-1,ground_truth,0.988752556237,0.971371170266,0.960755091903,0.0239758497804,2.86288297338
5workers_rand2,21,-1,isoGTLSA,0.953656024717,0.930185836263,0.889956751562,0.0980830218289,6.98141637368
5workers_rand2,21,-1,GTLSA,0.966833377205,0.922400803616,0.894109055501,0.0686581152802,7.75991963837
5workers_rand2,21,-1,isoGT,0.952839506173,0.969110999498,0.924754373353,0.104076984274,3.08890005023
5workers_rand2,21,-1,GT,0.952839506173,0.969110999498,0.924754373353,0.104076984274,3.08890005023
5workers_rand2,21,0,isobasic,0.961508452536,0.928427925665,0.895157384988,0.0806460401704,7.15720743345
5workers_rand2,21,0,basic,0.962008847255,0.928427925665,0.895591085271,0.0795562288168,7.15720743345
5workers_rand2,21,0,worker_fraction,0.962008847255,0.928427925665,0.895591085271,0.0795562288168,7.15720743345
5workers_rand2,21,0,ground_truth,0.988752556237,0.971371170266,0.960755091903,0.0239758497804,2.86288297338
5workers_rand2,21,0,isoGTLSA,0.953656024717,0.930185836263,0.889956751562,0.0980830218289,6.98141637368
5workers_rand2,21,0,GTLSA,0.966833377205,0.922400803616,0.894109055501,0.0686581152802,7.75991963837
5workers_rand2,21,0,isoGT,0.952839506173,0.969110999498,0.924754373353,0.104076984274,3.08890005023
5workers_rand2,21,0,GT,0.952839506173,0.969110999498,0.924754373353,0.104076984274,3.08890005023
5workers_rand2,22,-1,isobasic,0.85532815808,0.961141950833,0.826739427012,0.110073615086,3.88580491673
5workers_rand2,22,-1,basic,0.852734922861,0.964314036479,0.826648538409,0.112758337405,3.5685963521
5workers_rand2,22,-1,worker_fraction,0.852734922861,0.964314036479,0.826648538409,0.112758337405,3.5685963521
5workers_rand2,22,-1,ground_truth,0.901542983101,0.973037272006,0.879569892473,0.0719505581538,2.69627279937
5workers_rand2,22,-1,isoGTLSA,0.00661756458668,0.982553528945,0.00661678709326,99.8663008285,1.74464710547
5workers_rand2,22,-1,GTLSA,0.853521126761,0.961141950833,0.82505105514,0.111684448477,3.88580491673
5workers_rand2,22,-1,isoGT,0.802318094012,0.988104678826,0.794642857143,0.164841950397,1.18953211737
5workers_rand2,22,-1,GT,0.802318094012,0.988104678826,0.794642857143,0.164841950397,1.18953211737
5workers_rand2,22,0,isobasic,0.85532815808,0.961141950833,0.826739427012,0.110073615086,3.88580491673
5workers_rand2,22,0,basic,0.852734922861,0.964314036479,0.826648538409,0.112758337405,3.5685963521
5workers_rand2,22,0,worker_fraction,0.852734922861,0.964314036479,0.826648538409,0.112758337405,3.5685963521
5workers_rand2,22,0,ground_truth,0.901542983101,0.973037272006,0.879569892473,0.0719505581538,2.69627279937
5workers_rand2,22,0,isoGTLSA,0.00661756458668,0.982553528945,0.00661678709326,99.8663008285,1.74464710547
5workers_rand2,22,0,GTLSA,0.853521126761,0.961141950833,0.82505105514,0.111684448477,3.88580491673
5workers_rand2,22,0,isoGT,0.802318094012,0.988104678826,0.794642857143,0.164841950397,1.18953211737
5workers_rand2,22,0,GT,0.802318094012,0.988104678826,0.794642857143,0.164841950397,1.18953211737
5workers_rand2,23,-1,isobasic,0.956542674853,0.948776119403,0.90956959707,0.18378515973,5.1223880597
5workers_rand2,23,-1,basic,0.955510496183,0.956537313433,0.915752171925,0.189894361716,4.34626865672
5workers_rand2,23,-1,worker_fraction,0.955510496183,0.956537313433,0.915752171925,0.189894361716,4.34626865672
5workers_rand2,23,-1,ground_truth,0.974842396748,0.987820895522,0.963264830879,0.108692885325,1.21791044776
5workers_rand2,23,-1,isoGTLSA,0.949377353026,0.978567164179,0.930038583749,0.222476772305,2.14328358209
5workers_rand2,23,-1,GTLSA,0.955113262806,0.954029850746,0.913090680533,0.191167112129,4.59701492537
5workers_rand2,23,-1,isoGT,0.944290816914,0.978567164179,0.925156629226,0.246149929999,2.14328358209
5workers_rand2,23,-1,GT,0.944290816914,0.978567164179,0.925156629226,0.246149929999,2.14328358209
5workers_rand2,24,-1,isobasic,0.979613733906,0.961457455771,0.942597563494,0.0234653651211,3.85425442291
5workers_rand2,24,-1,basic,0.990107526882,0.969671440607,0.960367125574,0.0113621767955,3.03285593934
5workers_rand2,24,-1,worker_fraction,0.990107526882,0.969671440607,0.960367125574,0.0113621767955,3.03285593934
5workers_rand2,24,-1,ground_truth,0.994104021899,0.994313395114,0.988484087102,0.00691610761463,0.568660488627
5workers_rand2,24,-1,isoGTLSA,0.0112004419555,0.965037910699,0.0111958989095,99.9152776817,3.49620893008
5workers_rand2,24,-1,GTLSA,0.979613733906,0.961457455771,0.942597563494,0.0234653651211,3.85425442291
5workers_rand2,24,-1,isoGT,0.978233570532,0.984414490312,0.963314097279,0.0256883997115,1.55855096883
5workers_rand2,24,-1,GT,0.978233570532,0.984414490312,0.963314097279,0.0256883997115,1.55855096883
5workers_rand2,25,-1,isobasic,0.110737359568,0.982685205301,0.110521711934,99.9086833347,1.73147946991
5workers_rand2,25,-1,basic,0.953684027928,0.955507277862,0.913133745796,0.587507220068,4.44927221377
5workers_rand2,25,-1,worker_fraction,0.953684027928,0.955507277862,0.913133745796,0.587507220068,4.44927221377
5workers_rand2,25,-1,ground_truth,0.98373842341,0.983054529655,0.967335072042,0.205737547102,1.69454703454
5workers_rand2,25,-1,isoGTLSA,0.935182020167,0.95098848577,0.892181640307,0.834502296669,4.90115142299
5workers_rand2,25,-1,GTLSA,0.935182020167,0.95098848577,0.892181640307,0.834502296669,4.90115142299
5workers_rand2,25,-1,isoGT,0.927186378813,0.971279600261,0.902444439959,0.965701240476,2.87203997393
5workers_rand2,25,-1,GT,0.927186378813,0.971279600261,0.902444439959,0.965701240476,2.87203997393
5workers_rand2,26,-1,isobasic,0.973029602966,0.972193891245,0.946683393445,0.128398269948,2.78061087552
5workers_rand2,26,-1,basic,0.97308310992,0.97418004187,0.948617427212,0.128398269948,2.58199581298
5workers_rand2,26,-1,worker_fraction,0.97308310992,0.97418004187,0.948617427212,0.128398269948,2.58199581298
5workers_rand2,26,-1,ground_truth,0.985163683277,0.983788716517,0.969426077757,0.070593471127,1.62112834827
5workers_rand2,26,-1,isoGTLSA,0.960935437893,0.977132427935,0.939800712479,0.189272350123,2.28675720651
5workers_rand2,26,-1,GTLSA,0.972324822012,0.975038917816,0.948709913298,0.13223487164,2.49610821837
5workers_rand2,26,-1,isoGT,0.963755230126,0.98915669118,0.953679743298,0.177250998156,1.08433088196
5workers_rand2,26,-1,GT,0.963755230126,0.98915669118,0.953679743298,0.177250998156,1.08433088196
5workers_rand2,27,-1,isobasic,0.957789559543,0.979562043796,0.939024390244,0.326129769188,2.04379562044
5workers_rand2,27,-1,basic,0.974106920255,0.950643030935,0.927212936909,0.190898826248,4.9356969065
5workers_rand2,27,-1,worker_fraction,0.974106920255,0.950643030935,0.927212936909,0.190898826248,4.9356969065
5workers_rand2,27,-1,ground_truth,0.978200418827,0.990406673618,0.969018874341,0.166741065567,0.959332638165
5workers_rand2,27,-1,isoGTLSA,0.965527875818,0.979388251651,0.946299032778,0.264159861355,2.0611748349
5workers_rand2,27,-1,GTLSA,0.965527875818,0.979388251651,0.946299032778,0.264159861355,2.0611748349
5workers_rand2,27,-1,isoGT,0.957789559543,0.979562043796,0.939024390244,0.326129769188,2.04379562044
5workers_rand2,27,-1,GT,0.957789559543,0.979562043796,0.939024390244,0.326129769188,2.04379562044
5workers_rand2,27,0,isobasic,0.97715599296,0.945603058742,0.925151329661,0.167003649923,5.43969412583
5workers_rand2,27,0,basic,0.972593487843,0.951025373653,0.926204258488,0.202452537878,4.89746263469
5workers_rand2,27,0,worker_fraction,0.957789559543,0.979562043796,0.939024390244,0.326129769188,2.04379562044
5workers_rand2,27,0,ground_truth,0.978200418827,0.990406673618,0.969018874341,0.166741065567,0.959332638165
5workers_rand2,27,0,isoGTLSA,0.0673039570026,0.951477233229,0.0670737384776,99.6108499856,4.85227667709
5workers_rand2,27,0,GTLSA,0.97715599296,0.945603058742,0.925151329661,0.167003649923,5.43969412583
5workers_rand2,27,0,isoGT,0.957789559543,0.979562043796,0.939024390244,0.326129769188,2.04379562044
5workers_rand2,27,0,GT,0.957789559543,0.979562043796,0.939024390244,0.326129769188,2.04379562044
5workers_rand2,28,-1,isobasic,0.920575202742,0.915142952128,0.848174395317,0.32325239547,8.48570478723
5workers_rand2,28,-1,basic,0.92348769295,0.919880319149,0.854737817592,0.312023628049,8.01196808511
5workers_rand2,28,-1,worker_fraction,0.92348769295,0.919880319149,0.854737817592,0.312023628049,8.01196808511
5workers_rand2,28,-1,ground_truth,0.957781663752,0.955950797872,0.917298030146,0.172514699477,4.40492021277
5workers_rand2,28,-1,isoGTLSA,0.920575202742,0.915142952128,0.848174395317,0.32325239547,8.48570478723
5workers_rand2,28,-1,GTLSA,0.920575202742,0.915142952128,0.848174395317,0.32325239547,8.48570478723
5workers_rand2,28,-1,isoGT,0.881051175657,0.952958776596,0.844329896907,0.526731271777,4.70412234043
5workers_rand2,28,-1,GT,0.881051175657,0.952958776596,0.844329896907,0.526731271777,4.70412234043
5workers_rand2,28,0,isobasic,0.920575202742,0.915142952128,0.848174395317,0.32325239547,8.48570478723
5workers_rand2,28,0,basic,0.92348769295,0.919880319149,0.854737817592,0.312023628049,8.01196808511
5workers_rand2,28,0,worker_fraction,0.92348769295,0.919880319149,0.854737817592,0.312023628049,8.01196808511
5workers_rand2,28,0,ground_truth,0.957781663752,0.955950797872,0.917298030146,0.172514699477,4.40492021277
5workers_rand2,28,0,isoGTLSA,0.920575202742,0.915142952128,0.848174395317,0.32325239547,8.48570478723
5workers_rand2,28,0,GTLSA,0.920575202742,0.915142952128,0.848174395317,0.32325239547,8.48570478723
5workers_rand2,28,0,isoGT,0.881051175657,0.952958776596,0.844329896907,0.526731271777,4.70412234043
5workers_rand2,28,0,GT,0.881051175657,0.952958776596,0.844329896907,0.526731271777,4.70412234043
5workers_rand2,29,-1,isobasic,0.915122534369,0.887407622084,0.819922345696,0.189954484498,11.2592377916
5workers_rand2,29,-1,basic,0.925925925926,0.90566584553,0.844480475611,0.167213454663,9.43341544704
5workers_rand2,29,-1,worker_fraction,0.165467448623,0.973047384437,0.164712519623,11.3260361382,2.6952615563
5workers_rand2,29,-1,ground_truth,0.935483870968,0.966526590349,0.906126884934,0.15383637829,3.34734096508
5workers_rand2,29,-1,isoGTLSA,0.878457446809,0.957252572091,0.845297504798,0.305666195125,4.2747427909
5workers_rand2,29,-1,GTLSA,0.878344203381,0.956238226344,0.844401791427,0.305666195125,4.3761773656
5workers_rand2,29,-1,isoGT,0.887174671317,0.958266917838,0.854172048566,0.281253030744,4.1733082162
5workers_rand2,29,-1,GT,0.887174671317,0.958266917838,0.854172048566,0.281253030744,4.1733082162
5workers_rand2,30,-1,isobasic,0.867558901436,0.972495702454,0.846781875085,0.317173086361,2.75042975465
5workers_rand2,30,-1,basic,0.820532915361,0.981715893108,0.808182169047,0.4587324428,1.82841068917
5workers_rand2,30,-1,worker_fraction,0.761887694146,0.996561962807,0.759890371783,0.665395748545,0.343803719331
5workers_rand2,30,-1,ground_truth,0.924822064057,0.974683544304,0.90312771503,0.169270268195,2.53164556962
5workers_rand2,30,-1,isoGTLSA,0.716369348143,0.99781215815,0.715245883275,0.844014276128,0.218784185029
5workers_rand2,30,-1,GTLSA,0.716369348143,0.99781215815,0.715245883275,0.844014276128,0.218784185029
5workers_rand2,30,-1,isoGT,0.796076471323,0.995624316299,0.793300958785,0.544869975728,0.437568370058
5workers_rand2,30,-1,GT,0.796076471323,0.995624316299,0.793300958785,0.544869975728,0.437568370058
5workers_rand2,30,1,isobasic,0.877053906025,0.950929832786,0.839078874793,0.284788044912,4.90701672136
5workers_rand2,30,1,basic,0.878045325779,0.968745116424,0.853856749311,0.287458976165,3.12548835756
5workers_rand2,30,1,worker_fraction,0.806218274112,0.992811376778,0.801539237951,0.509814003025,0.718862322238
5workers_rand2,30,1,ground_truth,0.926726726727,0.964525707142,0.896181210977,0.162926806468,3.54742928583
5workers_rand2,30,1,isoGTLSA,0.0209542812698,0.99781215815,0.0209533185659,99.601029644,0.218784185029
5workers_rand2,30,1,GTLSA,0.852115568944,0.972495702454,0.832063110041,0.360575719232,2.75042975465
5workers_rand2,30,1,isoGT,0.806218274112,0.992811376778,0.801539237951,0.509814003025,0.718862322238
5workers_rand2,30,1,GT,0.806218274112,0.992811376778,0.801539237951,0.509814003025,0.718862322238
5workers_rand2,31,-1,isobasic,0.967656457018,0.972659616138,0.942033383915,0.296016263062,2.73403838621
5workers_rand2,31,-1,basic,0.968551250537,0.972307089698,0.942550121507,0.28745675666,2.76929103016
5workers_rand2,31,-1,worker_fraction,0.968551250537,0.972307089698,0.942550121507,0.28745675666,2.76929103016
5workers_rand2,31,-1,ground_truth,0.984524600414,0.986799843322,0.971727223637,0.14123185563,1.32001566784
5workers_rand2,31,-1,isoGTLSA,0.96675449473,0.977281629456,0.945505532818,0.306002353864,2.27183705445
5workers_rand2,31,-1,GTLSA,0.968551250537,0.972307089698,0.942550121507,0.28745675666,2.76929103016
5workers_rand2,31,-1,isoGT,0.963870768518,0.978104191148,0.943512431044,0.33382074967,2.18958088523
5workers_rand2,31,-1,GT,0.963870768518,0.978104191148,0.943512431044,0.33382074967,2.18958088523
5workers_rand2,31,0,isobasic,0.967656457018,0.972659616138,0.942033383915,0.296016263062,2.73403838621
5workers_rand2,31,0,basic,0.968551250537,0.972307089698,0.942550121507,0.28745675666,2.76929103016
5workers_rand2,31,0,worker_fraction,0.968551250537,0.972307089698,0.942550121507,0.28745675666,2.76929103016
5workers_rand2,31,0,ground_truth,0.984524600414,0.986799843322,0.971727223637,0.14123185563,1.32001566784
5workers_rand2,31,0,isoGTLSA,0.96675449473,0.977281629456,0.945505532818,0.306002353864,2.27183705445
5workers_rand2,31,0,GTLSA,0.968551250537,0.972307089698,0.942550121507,0.28745675666,2.76929103016
5workers_rand2,31,0,isoGT,0.963870768518,0.978104191148,0.943512431044,0.33382074967,2.18958088523
5workers_rand2,31,0,GT,0.963870768518,0.978104191148,0.943512431044,0.33382074967,2.18958088523
5workers_rand2,32,-1,isobasic,0.992440971632,0.957237650528,0.950309043591,0.0991463020657,4.27623494716
5workers_rand2,32,-1,basic,0.988441094581,0.959722563556,0.949071073666,0.152618464978,4.02774364436
5workers_rand2,32,-1,worker_fraction,0.988441094581,0.959722563556,0.949071073666,0.152618464978,4.02774364436
5workers_rand2,32,-1,ground_truth,0.977094911779,0.988968078425,0.966559914598,0.315262960501,1.10319215751
5workers_rand2,32,-1,isoGTLSA,0.983559665639,0.967122689167,0.951737296106,0.219830003082,3.28773108326
5workers_rand2,32,-1,GTLSA,0.983559665639,0.967122689167,0.951737296106,0.219830003082,3.28773108326
5workers_rand2,32,-1,isoGT,0.988393933447,0.962753611316,0.951991359525,0.153732468372,3.72463886841
5workers_rand2,32,-1,GT,0.988393933447,0.962753611316,0.951991359525,0.153732468372,3.72463886841
5workers_rand2,33,-1,isobasic,0.976659766598,0.987382851597,0.964621173961,0.285034933266,1.26171484031
5workers_rand2,33,-1,basic,0.972108236693,0.991538018258,0.964109823351,0.343653942678,0.846198174153
5workers_rand2,33,-1,worker_fraction,0.972108236693,0.991538018258,0.964109823351,0.343653942678,0.846198174153
5workers_rand2,33,-1,ground_truth,0.988560014527,0.990688787116,0.979459653963,0.138487409736,0.931121288405
5workers_rand2,33,-1,isoGTLSA,0.951867940921,0.996876042583,0.949037045592,0.608904960267,0.312395741712
5workers_rand2,33,-1,GTLSA,0.957533687219,0.995723514604,0.953611990589,0.533432985649,0.427648539626
5workers_rand2,33,-1,isoGT,0.970012457733,0.991871644779,0.962362427167,0.370398865722,0.812835522126
5workers_rand2,33,-1,GT,0.970012457733,0.991871644779,0.962362427167,0.370398865722,0.812835522126
5workers_rand2,33,0,isobasic,0.979142666586,0.979588122896,0.959565049467,0.252061740472,2.04118771041
5workers_rand2,33,0,basic,0.979667949952,0.987898456219,0.968050643445,0.247665314766,1.21015437809
5workers_rand2,33,0,worker_fraction,0.963979316018,0.995116920931,0.959440886627,0.44916815962,0.488307906949
5workers_rand2,33,0,ground_truth,0.987757693005,0.991083073004,0.979056807287,0.148379367574,0.891692699645
5workers_rand2,33,0,isoGTLSA,0.967787778304,0.991416699524,0.959746322558,0.398609264002,0.858330047618
5workers_rand2,33,0,GTLSA,0.984493536445,0.983985927027,0.968968400932,0.18721446131,1.60140729732
5workers_rand2,33,0,isoGT,0.963979316018,0.995116920931,0.959440886627,0.44916815962,0.488307906949
5workers_rand2,33,0,GT,0.963979316018,0.995116920931,0.959440886627,0.44916815962,0.488307906949
5workers_rand2,34,-1,isobasic,0.987560880799,0.958818044579,0.947376502588,0.208017865064,4.11819554214
5workers_rand2,34,-1,basic,0.981926617987,0.961304502264,0.944591086582,0.30476146775,3.86954977355
5workers_rand2,34,-1,worker_fraction,0.981926617987,0.961304502264,0.944591086582,0.30476146775,3.86954977355
5workers_rand2,34,-1,ground_truth,0.993009043141,0.977555279282,0.970873572342,0.118539592224,2.24447207175
5workers_rand2,34,-1,isoGTLSA,0.963119393887,0.982106384868,0.946510334203,0.647761513636,1.78936151319
5workers_rand2,34,-1,GTLSA,0.963818657367,0.981706775597,0.94681397739,0.634760397069,1.82932244028
5workers_rand2,34,-1,isoGT,0.980038490802,0.972249356185,0.953369905956,0.341088116979,2.77506438149
